,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
76,76,0.33299999999999996,0.732,9,-5.728,1,0.0488,0.47700000000000004,0.000144,0.363,0.816,138.255,193413
77,77,0.507,0.66,2,-4.957,1,0.0306,0.0115,0.336,0.322,0.696,100.78299999999999,175040
78,78,0.47,0.904,2,-5.388999999999999,1,0.0486,0.0756,0.00106,0.248,0.5529999999999999,180.31099999999998,378827
79,79,0.47700000000000004,0.29,4,-18.066,1,0.0374,0.5539999999999999,0.17800000000000002,0.28300000000000003,0.727,122.589,215203
80,80,0.6729999999999999,0.757,5,-6.641,1,0.0362,0.21100000000000002,0.00158,0.26899999999999996,0.9329999999999999,119.811,141147
81,81,0.304,0.639,7,-8.022,1,0.0661,0.00466,0.884,0.272,0.221,186.51,237880
82,82,0.527,0.667,4,-11.985,1,0.0459,0.5329999999999999,5.22e-05,0.222,0.9179999999999999,113.429,174360
83,83,0.596,0.8290000000000001,11,-4.774,0,0.0304,0.0076,2.6600000000000003e-05,0.299,0.762,98.86,244160
84,84,0.48,0.36200000000000004,5,-10.374,1,0.0362,0.938,0.00023199999999999997,0.0689,0.6679999999999999,67.27600000000001,180440
85,85,0.6629999999999999,0.204,6,-9.921,0,0.0358,0.805,1.42e-05,0.0717,0.52,95.963,147200
86,86,0.7,0.38,1,-12.720999999999998,0,0.231,0.29100000000000004,0.00784,0.0709,0.807,77.97800000000001,160560
87,87,0.19,0.9009999999999999,9,-3.84,0,0.068,0.237,0.0656,0.858,0.379,92.665,506573
88,88,0.649,0.809,10,-4.2780000000000005,1,0.0287,0.0166,0.0181,0.11699999999999999,0.736,98.73200000000001,289733
89,89,0.7120000000000001,0.368,9,-14.507,1,0.0435,0.45299999999999996,0.00316,0.10400000000000001,0.405,103.163,256773
90,90,0.6579999999999999,0.7659999999999999,0,-5.919,1,0.0373,0.0421,1.6e-06,0.0526,0.727,129.957,230267
91,91,0.816,0.514,10,-8.741,1,0.0339,0.767,0.9490000000000001,0.0899,0.912,136.83700000000002,176333
92,92,0.64,0.34,10,-10.323,1,0.0545,0.899,0.0218,0.0804,0.909,99.633,122973
93,93,0.565,0.9620000000000001,8,-2.9810000000000003,1,0.064,0.43700000000000006,0.0,0.055999999999999994,0.9059999999999999,148.808,160227
94,94,0.295,0.7490000000000001,9,-6.1979999999999995,1,0.0397,0.201,0.763,0.978,0.327,120.584,402467
95,95,0.228,0.72,0,-7.245,1,0.0611,0.00074,0.000499,0.0446,0.701,198.267,243440
96,96,0.37200000000000005,0.6940000000000001,1,-6.763,0,0.0333,0.000932,0.0492,0.27699999999999997,0.623,165.27200000000002,409720
97,97,0.623,0.659,11,-6.7860000000000005,1,0.122,0.5429999999999999,3.43e-06,0.0744,0.8140000000000001,112.104,155147
98,98,0.496,0.439,10,-8.181000000000001,1,0.0373,0.504,0.0,0.209,0.782,105.91799999999999,176507
99,99,0.514,0.583,7,-11.128,0,0.0763,0.285,0.0008990000000000001,0.423,0.674,145.291,223227
